step_no,run_id,w_m,c_m,cf_m,cf_d,kf_m,kf_d,equity
1492,3kJuSc31qD09eLz,3592.2322516441345,406.2214261565823,9815.16504907608,10289.607992191128,566.4450224401953,627.774755936116,8537.32
1493,3kJuSc31qD09eLz,3591.766830444336,414.87629145383835,9882.756795883179,10578.671081469267,676.3281550438551,658.6223249547184,8671.57
1494,3kJuSc31qD09eLz,3599.755827307701,419.45200572907925,9973.110255718231,10654.427803357758,697.2966533468862,779.544995829463,8744.36
1495,3kJuSc31qD09eLz,3581.58656334877,450.6397043466568,10044.848995685577,10961.407539617469,709.4856885332847,695.6641543246806,8870.51
1496,3kJuSc31qD09eLz,3580.279099225998,465.9707491695881,10289.57773437351,11243.421367226414,749.4406799077988,913.6606197953224,9071.81
1497,3kJuSc31qD09eLz,3597.0055474042892,477.9548311472172,10380.444284439087,11406.457713847618,690.0918395519257,782.2090103030205,9043.17
1498,3kJuSc31qD09eLz,3633.197098135948,482.1415031850338,10060.304821923375,11353.342686751912,643.6798269674182,750.9216251373291,9284.94
1499,3kJuSc31qD09eLz,3642.1036697030067,503.0459081083536,9943.274386644363,11631.05750387351,690.0068077659234,679.6332356333733,9532.26
1500,3kJuSc31qD09eLz,3633.5335195064545,491.9937261044979,9758.550523519516,11563.204972007055,747.9686671644449,799.1761259436607,9730.33
1501,3kJuSc31qD09eLz,3640.829782962799,404.5416096798144,9678.077704429626,10946.937455414061,669.8356353268027,681.8965778946877,9235.55
1502,3kJuSc31qD09eLz,3627.8782663047314,345.14521453902125,9730.926757335663,10789.916414974916,658.418140007183,580.5562644451857,9008.1
1503,3kJuSc31qD09eLz,3618.327271103859,317.0274800246116,9794.01241159439,10608.692495980815,837.7412987409625,761.9046339839697,8803.49
1504,3kJuSc31qD09eLz,3615.396513938904,309.90091125667095,9709.811327457428,10654.604723931383,830.3063363383408,790.5113383382559,8979.7
1505,3kJuSc31qD09eLz,3604.735193967819,331.0946506932378,9618.788440704346,10356.685793081144,753.5955366110429,751.2032100409269,8799.68
1506,3kJuSc31qD09eLz,3619.3768352270126,300.49037933163345,9645.789229989052,10419.384408438687,725.672056521289,692.7000791430473,8820.76
1507,3kJuSc31qD09eLz,3596.505896722898,331.0730721205473,9921.916280269623,10768.598215600196,714.9459599088877,693.7244634628296,8897.88
1508,3kJuSc31qD09eLz,3596.002838611603,329.60272409021854,9933.556935787201,10929.406997532427,723.7541617900133,700.1391640901566,9046.63
1509,3kJuSc31qD09eLz,3571.496052607894,436.3777855336666,10119.17013335228,11591.922526438164,895.0872782552615,754.7035283744335,9324.5
1510,3kJuSc31qD09eLz,3627.5984743237495,426.05240896344185,10204.66335606575,11688.301681091183,902.605843978934,1009.6835425794125,9537.07
1511,3kJuSc31qD09eLz,3619.274587392807,448.11329793930054,10296.8819937706,12113.331205147771,706.7716925032437,805.4582697153091,9847.75
1512,3kJuSc31qD09eLz,3601.7298282384872,440.8256929665804,10151.369009077549,12068.00342420388,721.0219173086807,802.8563606739044,9955.91
1513,3kJuSc31qD09eLz,3580.1650598049164,392.5673400629312,10131.384021043777,11913.075363104941,654.7710377599578,830.6286700181663,9984.82
1514,3kJuSc31qD09eLz,3559.549727201462,360.3812792636454,10036.060778856277,11797.276465591844,518.9500231407583,552.7917413115501,9875.13
1515,3kJuSc31qD09eLz,3556.1590787172318,374.9162190318457,9865.426061868668,11679.363957277732,738.4219214059412,721.2770587205887,9865.72
1516,3kJuSc31qD09eLz,3553.851326048374,341.03930637799203,10124.708508729935,11607.804707474408,746.2268959060311,728.4645112752914,9570.44
1517,3kJuSc31qD09eLz,3565.805739402771,373.44488118588924,10276.422613978386,11979.554011720968,887.2030991353095,866.8220289945602,9743.5
1518,3kJuSc31qD09eLz,3589.9263319969177,321.457967906259,10052.448840141296,11560.000655529646,768.6907806172967,839.0746599435806,9666.55
1519,3kJuSc31qD09eLz,3624.035028398037,361.1917838603258,9862.861933708191,11694.113515992387,628.9745825063437,636.4716631174088,9853.52
1520,3kJuSc31qD09eLz,3636.470704898238,427.4936854839325,9718.557859659195,11917.459058909757,696.8682809043676,728.3048447370529,10166.4
1521,3kJuSc31qD09eLz,3651.1361204385757,416.15428698062897,9700.253250539303,12138.769022646014,697.077184215188,679.1237008571625,10353.3
1522,3kJuSc31qD09eLz,3712.5402760505676,395.4200813472271,9395.315500825644,12035.338918839858,848.6311890948564,786.6931439638138,10470.1
1523,3kJuSc31qD09eLz,3762.7710394859314,338.6813538707793,9408.447571992874,11754.131506205567,838.457412339747,826.1749034523964,10231.9
1524,3kJuSc31qD09eLz,3837.9604387283325,312.5288854818791,9249.863186478615,11354.793356129696,823.4075388759375,771.6657384634018,9902.7
1525,3kJuSc31qD09eLz,3837.034941315651,253.86374777089804,9464.924842596054,11001.93031470244,739.6634037401527,683.6556161642075,9390.1
1526,3kJuSc31qD09eLz,3830.531479805708,242.0244832355529,9299.426993712783,10762.22291379619,847.1407473711297,774.1565793156624,9317.26
1527,3kJuSc31qD09eLz,3786.40322804451,231.174592979718,9517.395345449448,10893.817359638968,912.9090819871053,777.9770845174789,9223.91
1528,3kJuSc31qD09eLz,3778.7903864383698,262.30145877599716,9568.459871351719,10471.976487850705,1013.3115661712363,874.5395930707455,8723.65
1529,3kJuSc31qD09eLz,3765.6387689113617,251.20697773317806,9616.504763826728,10225.175412776842,989.3843070715666,981.98734998703,8584.43
1530,3kJuSc31qD09eLz,3762.3924952745438,327.2750686109066,9832.439154624939,10810.869657731439,891.776304602623,849.2844622433186,8846.27
1531,3kJuSc31qD09eLz,3725.135481238365,315.41955153644085,9637.239395439625,10787.08808869996,1024.884131103754,836.3960748016834,8920.81
1532,3kJuSc31qD09eLz,3727.361784696579,291.98604665044695,9714.56468963623,10861.315887293407,1161.4356765523553,889.9047121405602,8855.87
1533,3kJuSc31qD09eLz,3709.069545984268,346.49766770005226,10026.31641599536,11427.447114994256,1356.6557817459106,1143.2082649469376,9132.12
1534,3kJuSc31qD09eLz,3730.102385997772,326.7490108460188,9915.093828678131,11260.600159941192,1098.0480521321297,1154.7328819036484,9345.34
1535,3kJuSc31qD09eLz,3702.115072488785,318.6562376320362,10011.23057410121,11644.115159763953,1015.4953505247831,877.109795331955,9473.73
1536,3kJuSc31qD09eLz,3703.5558652877808,304.41189507674426,10138.26310402155,11253.777496872099,1098.9081123173237,1011.9848566651344,9020.62
1537,3kJuSc31qD09eLz,3700.2809003591537,336.2710370570421,10210.628735721111,11454.473522280081,1043.7079943791032,1088.4361629486084,9252.02
1538,3kJuSc31qD09eLz,3711.3923847675323,392.0305252671242,10229.012775182724,11642.246430831343,844.7715901052579,972.5533609390259,9437.59
1539,3kJuSc31qD09eLz,3695.242905020714,423.3369779586792,10143.441561698914,11812.77549914589,721.9767287480645,963.5634729862213,9792.34
1540,3kJuSc31qD09eLz,3674.9305822849274,426.1704200953245,9887.053845405579,11774.372598190743,574.411381314043,734.1783166527748,9945.98
1541,3kJuSc31qD09eLz,3674.5035720467567,377.65229265764356,9786.850482046604,11441.043191227036,546.5283786803484,599.3308123350143,9654.84
1542,3kJuSc31qD09eLz,3667.744215890765,359.59769543726,9760.83756351471,11287.63931469177,614.9515892714262,616.9769928455353,9501.49
1543,3kJuSc31qD09eLz,3671.215327501297,345.3171141576022,9858.293607383966,11508.65060998126,830.0778848938644,718.2037485837936,9521.95
1544,3kJuSc31qD09eLz,3690.9021250009537,332.9766261726618,9886.00437515974,11646.473985018294,892.4670743579045,801.5928471684456,9645.72
1545,3kJuSc31qD09eLz,3709.9748805761337,336.8955044285394,10181.355412721634,11843.771090028376,891.3916604137048,900.0936607718468,9624.25
1546,3kJuSc31qD09eLz,3750.1246004104614,341.78586222976446,10044.355860233307,11873.516505630978,894.7753654718399,835.6287121772766,9678.1
1547,3kJuSc31qD09eLz,3796.5219427347183,304.0603032624349,9937.198406934738,11538.77804640298,826.1618296466768,885.8476897478104,9560.68
1548,3kJuSc31qD09eLz,3820.5659062862396,369.1451476980001,10003.06313085556,11916.316741668878,860.9281460465863,728.5175341367722,9591.13
1549,3kJuSc31qD09eLz,3889.1501630544662,405.8245477974415,9718.24267077446,11807.302687598332,852.3864367245696,838.8339529633522,9780.53
1550,3kJuSc31qD09eLz,3894.4173097610474,428.43090215325356,9753.96767181158,12082.898230646146,911.7223526183516,805.2388336062431,9899.6
1551,3kJuSc31qD09eLz,3922.7949999570847,376.689203215763,9627.628547370434,11894.69397933832,1018.848449870944,868.3775545358658,9817.11
1552,3kJuSc31qD09eLz,3893.8104389309883,441.154682084918,9508.487748742104,12122.940179662752,1071.9374818578362,823.4221671819687,10031.0
1553,3kJuSc31qD09eLz,3914.8213278651237,413.8606723062694,9649.618068695068,12202.061318000891,1138.0643681287766,983.3854281902313,10069.1
1554,3kJuSc31qD09eLz,3906.074766278267,399.2671662000939,9758.37456870079,11786.014893139236,1097.7021400239319,1030.6663991212845,9655.26
1555,3kJuSc31qD09eLz,3879.3213218450546,451.4942113906145,9571.920982509851,11849.698524199952,1030.0636008270085,977.3885825872421,9894.29
1556,3kJuSc31qD09eLz,3878.0750201940536,426.8127670707181,9521.339770078659,11591.804297556948,1188.1152782198042,974.5816638469696,9552.04
1557,3kJuSc31qD09eLz,3886.895573616028,396.89927099458873,9548.681463718414,11300.196377180328,1064.013303251937,1044.55712133646,9448.26
1558,3kJuSc31qD09eLz,3910.7960900068283,416.82135666906834,9299.37952638045,11354.656264121113,1060.262122957036,899.7365517020226,9567.13
1559,3kJuSc31qD09eLz,3891.004230737686,412.5259772129357,9255.409250974655,11254.035043352967,1049.1421846393496,951.294175028801,9597.25
1560,3kJuSc31qD09eLz,3886.2730885744095,370.6422534696758,9187.865109324455,11035.5263157675,1087.2410837849602,983.0252912044525,9486.53
1561,3kJuSc31qD09eLz,3882.7609053254128,347.87912944704294,8815.290256857872,10776.184091503092,1052.8323892764747,871.0205856561661,9548.44
1562,3kJuSc31qD09eLz,3858.860207557678,371.968355210498,8757.931548118591,10362.874940999618,1019.7576991622336,697.555849313736,9051.91
1563,3kJuSc31qD09eLz,3810.0981933455914,340.03142170608044,8768.856744289398,10220.749890760955,1012.0303497682326,795.4895235300064,9085.22
1564,3kJuSc31qD09eLz,3746.545164436102,302.2615391090512,8868.771957159042,10065.726057656339,1001.1845425642096,803.6336969137192,8950.6
1565,3kJuSc31qD09eLz,3691.9618596434593,329.66158164292574,8906.83460855484,10145.59664240004,998.9949645702727,758.1934173107147,8976.34
1566,3kJuSc31qD09eLz,3648.319767475128,350.6001167297363,9059.39603984356,10462.845649849076,1122.4601992382668,848.1630874872208,9130.23
1567,3kJuSc31qD09eLz,3621.4106868356466,359.89187569450587,8957.035904407501,10197.028479235518,1210.9653580114245,883.6324931383133,8931.36
1568,3kJuSc31qD09eLz,3593.0070617198944,345.20554012525827,9034.433813869953,9804.215902545748,1207.0329353436828,982.6136454343796,8607.15
1569,3kJuSc31qD09eLz,3557.9528985619545,348.70820996910334,9185.588359355927,9988.771999236766,1264.8123965486884,1038.0109252929688,8669.72
1570,3kJuSc31qD09eLz,3526.0750544071198,319.06233997642994,9148.330983757973,9868.094681761502,1161.607379719615,962.6856415271759,8675.71
1571,3kJuSc31qD09eLz,3512.8718165624887,315.43679984263144,8926.435518741608,9260.514872805044,1222.6910353787243,1070.0115246772766,8353.09
1572,3kJuSc31qD09eLz,3493.6116202175617,315.15389774998766,9010.804104566574,9175.987666704157,1064.4728578701615,822.9470150470734,8114.89
1573,3kJuSc31qD09eLz,3495.0492164492607,319.9296984896064,9277.048418879509,9468.7897265664,1175.68572592875,949.9646478295326,8151.04
1574,3kJuSc31qD09eLz,3484.83036839962,369.6123901307583,9399.45474910736,9735.624693713045,1227.6415012180805,1087.9820187687874,8342.07
1575,3kJuSc31qD09eLz,3505.7611414194107,465.19607987999916,9580.101486802101,10245.88080187233,1107.7151414602995,1020.4318553805351,8607.54
1576,3kJuSc31qD09eLz,3495.3875543773174,460.42364687495865,9902.53022146225,10563.538209608425,1219.010801166296,1121.9846702218056,8608.17
1577,3kJuSc31qD09eLz,3505.443956255913,452.60693311691284,9856.22122168541,10641.233809386844,1097.0477340315701,1049.541328072548,8779.46
1578,3kJuSc31qD09eLz,3499.2864537090063,425.7643659883179,9859.169210230932,10690.882081661646,1065.6451219572918,891.1340855360031,8732.15
1579,3kJuSc31qD09eLz,3493.56615242362,419.4293305510655,9641.270327091217,10170.849018177503,1140.0881734854775,928.7833515405655,8405.28
1580,3kJuSc31qD09eLz,3518.098325520754,439.7135846167803,9524.46155166626,10200.979334325584,1026.2040407857858,880.3955218791962,8572.9
1581,3kJuSc31qD09eLz,3502.8061364889145,444.66249319232884,9458.070549726486,10151.885091734724,1089.2315150015056,910.2243345379829,8567.34
1582,3kJuSc31qD09eLz,3495.4923762902617,404.572406756226,9479.502654016018,10053.818729333152,1043.9145134324208,906.2814915180206,8536.62
1583,3kJuSc31qD09eLz,3498.976180791855,435.82330402731895,9389.331542134285,10272.582980165125,994.5199550427496,863.5677701234818,8817.5
1584,3kJuSc31qD09eLz,3511.1584448218346,364.69308480178006,9680.197269678116,10146.163040082292,979.2519186139107,791.2841804623604,8402.15
1585,3kJuSc31qD09eLz,3519.1796630620956,393.9766167886555,9654.196581721306,10170.108383882212,996.7526199519634,807.9011787176132,8413.9
1586,3kJuSc31qD09eLz,3528.492854833603,411.04229213297367,9426.932527065277,10050.004645019842,1074.5949679613113,921.2876453697681,8530.23
1587,3kJuSc31qD09eLz,3546.502975821495,482.34584544599056,9402.982521772385,10247.360409799678,953.9299273453653,858.236242890358,8719.84
1588,3kJuSc31qD09eLz,3526.462125182152,478.69446658343077,9318.001139380038,10442.666768997298,1114.4082722845487,788.6066754311323,8793.71
1589,3kJuSc31qD09eLz,3566.3571949005127,445.76343349553645,9504.988918364048,10001.882667986767,1149.8849270790815,831.7686170935631,8166.66
1590,3kJuSc31qD09eLz,3546.5368551015854,422.5461219660938,9555.168206214905,9933.321107151518,1183.743070602417,875.1726400852203,8100.5
1591,3kJuSc31qD09eLz,3547.937411546707,452.70324935019016,9791.497687071562,10403.482463096108,1187.7697302773595,878.3599325418472,8301.93
1592,3kJuSc31qD09eLz,3541.509007692337,429.4277166137472,9846.338640928268,10203.424116662345,1249.5590839534998,1036.0198470950127,8172.61
1593,3kJuSc31qD09eLz,3547.1037294864655,431.9924764037132,9757.98433470726,10257.69212861859,1160.648089632392,1006.5799558162689,8366.54
1594,3kJuSc31qD09eLz,3539.991967201233,427.9450409114361,9761.646199524403,10418.437126669707,1095.67235070467,1028.2954471707344,8621.48
1595,3kJuSc31qD09eLz,3550.3889223337173,398.60647772438824,9537.648923456669,10061.714317856899,1107.508361876011,953.2870796918869,8420.85
1596,3kJuSc31qD09eLz,3561.3136818408966,352.1095081549138,9495.02869105339,10052.459578974967,1039.6638056635857,844.1649565696716,8448.51
1597,3kJuSc31qD09eLz,3621.452811360359,324.46126959566027,9310.162783384323,9829.051957752636,821.3137400895357,708.2137768268585,8459.88
1598,3kJuSc31qD09eLz,3624.0259181261063,347.6011611819267,9500.188387036324,10233.033401684628,868.4117803052068,661.0294278860092,8553.84
1599,3kJuSc31qD09eLz,3616.5500857532024,330.66947557777166,9338.212465524673,10190.737524563905,1010.4736393336207,778.5676152706146,8673.4
1600,3kJuSc31qD09eLz,3619.527361392975,418.0010165274143,9446.408285617828,10501.553309839024,947.335484219715,813.7702231407166,8884.05
1601,3kJuSc31qD09eLz,3619.410396337509,392.4374630600214,9378.210152626038,10543.441787520085,1000.0301729757339,848.5452052950859,9001.9
1602,3kJuSc31qD09eLz,3631.6282266378403,464.556679174304,9346.003781795502,10488.845030965289,1085.013924246654,895.7182597517967,8857.36
1603,3kJuSc31qD09eLz,3669.316417813301,478.01112058758736,9313.906261920929,10612.814501527826,1040.7345784883946,914.0847260951996,9024.93
1604,3kJuSc31qD09eLz,3674.8944869935513,512.3771738708019,9371.169235944748,10860.236739672233,958.0742626786232,815.8630764484406,9159.58
1605,3kJuSc31qD09eLz,3667.2285079956055,494.91373611986637,9239.709049224854,10991.835319697526,911.0115937460214,712.6764342784882,9391.65
1606,3kJuSc31qD09eLz,3621.9222533404827,441.2593661695719,9031.995251327753,10653.011414985884,958.882548391819,712.0847721099854,9311.04
1607,3kJuSc31qD09eLz,3578.3592472970486,432.62369486130774,9121.986352443695,10301.805849576185,991.9945222139359,699.1005674600601,8875.94
1608,3kJuSc31qD09eLz,3556.2884851396084,509.31140527129173,9257.24480316788,10578.46700705234,1204.5425453782082,1008.0709608793259,9059.15
1609,3kJuSc31qD09eLz,3549.8357694149017,520.9179214835167,9572.962302565575,11026.16053837295,1131.318833930418,995.9741348028183,9247.1
1610,3kJuSc31qD09eLz,3527.6423513889313,540.4270145520568,9269.819229602814,10591.207196007079,1043.9164332267828,898.17113545537,9107.57
1611,3kJuSc31qD09eLz,3531.3514773249626,470.9904824513942,9235.171430587769,10553.544897082435,943.909307010239,757.0260218381882,9129.15
1612,3kJuSc31qD09eLz,3514.603225113824,436.8501759711653,9199.820043802261,10572.292886150744,1061.4263855251484,795.3736138939857,9154.97
1613,3kJuSc31qD09eLz,3497.4676313102245,372.9558076756075,9257.792120456696,10446.254448824382,1037.8715955340303,763.9811962544918,9044.15
1614,3kJuSc31qD09eLz,3500.4695764780045,365.13200541958213,9300.327573776245,10545.83940444912,1130.675874250941,846.2927592098713,9095.53
1615,3kJuSc31qD09eLz,3490.3398873731494,357.73314306139946,9329.349459543824,10132.335595598457,1163.7447030469775,873.9327519834042,8665.1
1616,3kJuSc31qD09eLz,3474.685249688104,383.56046648323536,9170.076569914818,10157.717744388425,1205.2388707101345,946.9089879691601,8871.07
1617,3kJuSc31qD09eLz,3488.9446635246277,340.4667794033885,9343.679487645626,10062.324798444219,1035.7642295956612,786.2068618237972,8639.68
1618,3kJuSc31qD09eLz,3476.7730306386948,342.4547620881349,9470.83525621891,10115.482115600906,1077.2002198696136,793.3830971121788,8541.6
1619,3kJuSc31qD09eLz,3479.9459226727486,404.7870010435581,9442.98627281189,10308.20033564906,1158.0140112042427,996.7820343971252,8819.25
