step_no,steps_id,capitalist_id,budget,wealth,human_wealth,spent_amount
1827,419625512,B_0,-1.73472e-18,0.251445,0.113079,0.0
1828,28255447,B_0,0.125652,0.125794,0.108556,0.125652
1829,245132275,B_0,0.114846,0.033856,0.10513,0.114846
1830,451844167,B_0,0.0,0.296486,0.112784,0.0
1831,948123180,B_0,0.127609,0.168877,0.108273,0.127609
1832,797569828,B_0,0.116717,0.0521604,0.103942,0.116717
1833,463889671,B_0,0.0521604,0.119576,0.104567,0.0521604
1834,825887605,B_0,0.110546,0.123859,0.104978,0.110546
1835,191916349,B_0,0.111171,0.0126881,0.100779,0.111171
1836,34176737,B_0,0.0,0.178559,0.10389,0.0
1837,983755589,B_0,0.112818,0.0657411,0.0997345,0.112818
1838,284773837,B_0,0.0657411,0.13646,0.101203,0.0657411
1839,197824265,B_0,0.108026,0.0284331,0.0971553,0.108026
1840,637465913,B_0,0.0284331,0.122144,0.0981549,0.0284331
1841,510278905,B_0,0.0,0.0,0.0942287,0.0
1842,422247826,B_0,0.0,0.0,0.0904595,0.0
1843,410723964,B_0,0.0,0.21918,0.0956084,0.0
1844,412810176,B_0,0.106567,0.183021,0.0946003,0.106567
1845,768726831,B_0,0.0,0.0450403,0.0926179,0.0
1846,654985497,B_0,0.0450403,0.0,0.0889132,0.0450403
1847,386101380,B_0,0.0,0.137774,0.0908676,0.0
1848,508925664,B_0,0.0977563,0.104212,0.0898007,0.0977563
1849,292328853,B_0,0.0,0.0,0.0862087,0.0
1850,222361358,B_0,0.0,0.213838,0.0913138,0.0
1851,171933891,B_0,0.102006,0.174724,0.090177,0.102006
1852,192126745,B_0,0.0989132,0.0758109,0.0865699,0.0989132
1853,665614950,B_0,0.0758109,0.183027,0.0904282,0.0758109
1854,733951220,B_0,0.0,0.289625,0.098396,0.0
1855,800057069,B_0,0.112877,0.176748,0.0944602,0.112877
1856,93214361,B_0,0.103298,0.138204,0.0932719,0.103298
1857,693417931,B_0,0.100182,0.0380216,0.089541,0.100182
1858,197202866,B_0,0.0380216,0.374076,0.100922,0.0380216
1859,307939848,B_0,0.0,0.0,0.0968855,0.0
1860,195429101,B_0,0.0,0.0,0.0930101,0.0
1861,51983060,B_0,0.0,0.550269,0.1113,0.0
1862,611130401,B_0,0.138814,0.411455,0.106848,0.138814
1863,885377141,B_0,0.0,0.131033,0.107816,0.0
1864,198908186,B_0,0.114367,0.177278,0.109928,0.114367
1865,212378243,B_0,0.0,0.0159134,0.106167,0.0
1866,404543785,B_0,0.0159134,0.0777775,0.105032,0.0159134
1867,493788603,B_0,0.0777775,0.128977,0.105989,0.0777775
1868,864705128,B_0,0.112438,0.0165388,0.10175,0.112438
1869,565130644,B_0,0.0,0.215027,0.106281,0.0
1870,373144339,B_0,0.117032,0.18206,0.105392,0.117032
1871,922785439,B_0,0.114495,0.0675651,0.101177,0.114495
1872,370590383,B_0,0.0,0.0694114,0.099906,0.0
1873,385644750,B_0,0.0694114,0.0,0.0959097,0.0694114
1874,391451158,B_0,0.0,0.0,0.0920733,0.0
1875,509199689,B_0,0.0,0.19203,0.0960716,0.0
1876,535467663,B_0,0.0,0.0,0.0922287,0.0
1877,335586396,B_0,0.0,0.148832,0.0944929,0.0
1878,259172518,B_0,0.101935,0.0468979,0.0907132,0.101935
1879,79836628,B_0,0.0468979,0.209128,0.0954497,0.0468979
1880,149742987,B_0,0.0,0.00435638,0.091806,0.0
1881,569635656,B_0,0.00435638,0.0356643,0.0895603,0.00435638
1882,240399845,B_0,0.0356643,0.262096,0.0964618,0.0356643
1883,22698489,B_0,0.0,0.026392,0.093659,0.0
1884,73785686,B_0,0.026392,0.201696,0.0979805,0.026392
1885,736602039,B_0,0.108065,0.0936311,0.0940612,0.108065
1886,391170333,B_0,0.0936311,0.0,0.0902988,0.0936311
1887,597864548,B_0,0.0,0.0180337,0.0874082,0.0
1888,542382926,B_0,0.0180337,0.224788,0.0929034,0.0180337
1889,484064906,B_0,0.104143,0.120645,0.0891872,0.104143
1890,35391242,B_0,0.0952195,0.378393,0.0997384,0.0952195
1891,697734160,B_0,0.0,0.0300885,0.0969524,0.0
1892,350972524,B_0,0.0300885,0.098609,0.0970187,0.0300885
1893,158945281,B_0,0.098609,0.00141003,0.0931944,0.098609
1894,234077615,B_0,0.00141003,0.148193,0.0953943,0.00141003
1895,101489910,B_0,0.0,0.013262,0.092109,0.0
1896,385975710,B_0,0.013262,0.177618,0.0955294,0.013262
1897,632332657,B_0,0.10441,0.0732081,0.0917082,0.10441
1898,818050065,B_0,0.0732081,0.00543282,0.0882572,0.0732081
1899,807028268,B_0,0.00543282,0.215033,0.0933282,0.00543282
1900,870859903,B_0,0.0,0.0,0.0895951,0.0
1901,70253619,B_0,0.0,0.184804,0.0934035,0.0
1902,541189507,B_0,0.102644,0.14285,0.0920949,0.102644
1903,957973736,B_0,0.0992374,0.0436124,0.0884111,0.0992374
1904,286429888,B_0,0.0,0.287475,0.0963737,0.0
1905,144505552,B_0,0.110747,0.176728,0.0925187,0.110747
1906,251689836,B_0,0.101355,0.0753725,0.088818,0.101355
1907,526628220,B_0,0.0,0.141725,0.0909343,0.0
1908,661395478,B_0,0.0980205,0.0437049,0.0872969,0.0980205
1909,763727672,B_0,0.0437049,0.0,0.083805,0.0437049
1910,299384298,B_0,0.0,0.177544,0.0875546,0.0
1911,384923280,B_0,0.0,0.0,0.0840524,0.0
1912,642374673,B_0,0.0,0.0650686,0.083293,0.0
1913,836566751,B_0,0.0,0.0,0.0799613,0.0
1914,953089717,B_0,0.0,0.308347,0.0890967,0.0
1915,509978232,B_0,0.104514,0.439916,0.0949762,0.104514
1916,406758579,B_0,0.116972,0.322944,0.0911771,0.116972
1917,683909146,B_0,0.0,0.108832,0.0918833,0.0
1918,359894745,B_0,0.0973249,0.302834,0.0998611,0.0973249
1919,402062163,B_0,0.0,0.0,0.0958666,0.0
1920,277579043,B_0,0.0,0.0,0.092032,0.0
1921,659636286,B_0,0.0,0.343014,0.102071,0.0
1922,304240651,B_0,0.0,0.030667,0.0992151,0.0
1923,662293454,B_0,0.030667,0.0,0.0952465,0.030667
1924,736911388,B_0,0.0,0.303328,0.10357,0.0
1925,955067642,B_0,0.118736,0.192084,0.0997267,0.118736
1926,895195066,B_0,0.0,0.0906847,0.099365,0.0
1927,478532130,B_0,0.0906847,0.0,0.0953904,0.0906847
1928,582818288,B_0,0.0,0.191955,0.099253,0.0
1929,131383668,B_0,0.108851,0.0831042,0.0952828,0.108851
1930,260410954,B_0,0.0,0.060164,0.0938781,0.0
1931,253858612,B_0,0.060164,0.451449,0.108181,0.060164
1932,964506675,B_0,0.130753,0.320695,0.103854,0.130753
1933,451924780,B_0,0.0,0.0,0.0996995,0.0
1934,516630773,B_0,0.0,0.0,0.0957116,0.0
1935,819050149,B_0,0.0,0.122439,0.0967807,0.0
1936,430189782,B_0,0.102903,0.437433,0.109625,0.102903
1937,496422534,B_0,0.0,0.0,0.10524,0.0
1938,262459874,B_0,0.0,0.0795699,0.104213,0.0
1939,263590579,B_0,0.0795699,0.224501,0.109025,0.0795699
1940,312975325,B_0,0.12025,0.104251,0.104664,0.12025
1941,624765833,B_0,0.104251,0.123224,0.105406,0.104251
1942,484047167,B_0,0.111568,0.0116567,0.10119,0.111568
1943,190962120,B_0,0.0116567,0.281358,0.108397,0.0116567
1944,158562511,B_0,0.0,0.0,0.104061,0.0
1945,302852957,B_0,0.0,0.0,0.0998985,0.0
1946,232499674,B_0,0.0,0.261712,0.106371,0.0
1947,912837102,B_0,0.0,0.0,0.102116,0.0
1948,663940895,B_0,0.0,0.0717149,0.1009,0.0
1949,466494194,B_0,0.0717149,0.128369,0.101999,0.0717149
1950,154571941,B_0,0.108417,0.0199513,0.0979189,0.108417
1951,989910249,B_0,0.0199513,0.185941,0.10144,0.0199513
1952,418026502,B_0,0.0,0.0051091,0.0975866,0.0
1953,114410317,B_0,0.0051091,0.0,0.0936831,0.0051091
1954,90372316,B_0,0.0,0.0,0.0899358,0.0
1955,182272087,B_0,0.0,0.383442,0.101676,0.0
1956,630055707,B_0,0.0,0.0,0.097609,0.0
1957,668444272,B_0,0.0,0.213511,0.102245,0.0
1958,487435190,B_0,0.112921,0.371071,0.108975,0.112921
1959,921007715,B_0,0.127528,0.243543,0.104616,0.127528
1960,14551837,B_0,0.0,0.0382996,0.101963,0.0
1961,711524162,B_0,0.0382996,0.0,0.0978844,0.0382996
1962,98708113,B_0,0.0,0.146468,0.0998277,0.0
1963,268683795,B_0,0.107151,0.0393168,0.0958346,0.107151
1964,299323600,B_0,0.0393168,0.0,0.0920012,0.0393168
1965,266360568,B_0,0.0,0.213089,0.0968447,0.0
1966,351997273,B_0,0.107499,0.10559,0.092971,0.107499
1967,568880427,B_0,0.0,0.0,0.0892521,0.0
1968,658528891,B_0,0.0,0.0,0.085682,0.0
1969,75316768,B_0,0.0,0.196972,0.0901336,0.0
1970,507059908,B_0,0.0,0.0,0.0865283,0.0
1971,966396380,B_0,0.0,0.0,0.0830672,0.0
1972,715744311,B_0,0.0,0.130541,0.0849661,0.0
1973,738026744,B_0,0.0,0.0125545,0.0820696,0.0
1974,169218642,B_0,0.0125545,0.10517,0.0829936,0.0125545
1975,149308966,B_0,0.0,0.0,0.0796739,0.0
1976,232824503,B_0,0.0,0.0,0.0764869,0.0
1977,518341386,B_0,0.0,0.148535,0.0793688,0.0
1978,575270308,B_0,0.0867956,0.0617391,0.0761941,0.0867956
1979,945635168,B_0,0.0617391,-6.93889e-18,0.0731463,0.0617391
1980,681066548,B_0,0.0,0.343508,0.0839608,0.0
1981,39980477,B_0,0.101136,0.242372,0.0806023,0.101136
1982,133809196,B_0,0.0927209,0.149651,0.0773783,0.0927209
1983,221471239,B_0,0.0,0.51436,0.0948575,0.0
1984,1462190,B_0,0.120576,0.393784,0.0910632,0.120576
1985,991493489,B_0,0.110752,0.492541,0.0958011,0.110752
1986,823810011,B_0,0.120428,0.372113,0.091969,0.120428
1987,697461341,B_0,0.0,0.0,0.0882903,0.0
1988,314177229,B_0,0.0,0.153192,0.0908863,0.0
1989,948522384,B_0,0.0985459,0.0564875,0.0873245,0.0985459
1990,176015045,B_0,0.0,0.104718,0.0880203,0.0
1991,694061350,B_0,0.0932562,0.0114619,0.0844995,0.0932562
1992,648327880,B_0,0.0,0.0,0.0811195,0.0
1993,114340568,B_0,0.0,0.33514,0.0912803,0.0
1994,228655360,B_0,0.108037,0.227102,0.0876291,0.108037
1995,929957009,B_0,0.0,0.200057,0.0921262,0.0
1996,167285116,B_0,0.102129,0.0979277,0.0884411,0.102129
1997,885372106,B_0,0.0933375,0.121571,0.0895827,0.0933375
1998,78441374,B_0,0.0956613,0.0259102,0.0859994,0.0956613
1999,857834645,B_0,0.0259102,0.156494,0.0888192,0.0259102
2000,143065192,B_0,0.0966439,0.0598503,0.0852665,0.0966439
2001,695006319,B_0,0.0,0.195256,0.089666,0.0
2002,315114424,B_0,0.0994289,0.0958273,0.0860794,0.0994289
2003,688657173,B_0,0.0,0.15203,0.0887174,0.0
2004,65605669,B_0,0.0963189,0.458876,0.101295,0.0963189
2005,429441716,B_0,0.124239,0.334637,0.0972435,0.124239
2006,493992429,B_0,0.0,0.0670133,0.0960343,0.0
2007,4586768,B_0,0.0670133,0.0779589,0.0953113,0.0670133
2008,97470139,B_0,0.0779589,0.166765,0.0981695,0.0779589
2009,455681552,B_0,0.106508,0.115852,0.0964664,0.106508
2010,611489660,B_0,0.0,0.0,0.0926078,0.0
2011,336050648,B_0,0.0,0.33261,0.102208,0.0
2012,197550361,B_0,0.118838,0.213772,0.0981196,0.118838
2013,203469726,B_0,0.108808,0.245284,0.0998076,0.108808
2014,26807873,B_0,0.0,0.00348675,0.0959548,0.0
2015,32172642,B_0,0.00348675,0.050799,0.0941485,0.00348675
2016,160249087,B_0,0.050799,0.0,0.0903826,0.050799
2017,75418510,B_0,0.0,0.0,0.0867673,0.0
2018,409923500,B_0,0.0,0.449255,0.101267,0.0
2019,189249213,B_0,0.0,0.0,0.0972161,0.0
2020,311959463,B_0,0.0,0.236044,0.102769,0.0
2021,786438579,B_0,0.114571,0.248336,0.103733,0.114571
2022,52103368,B_0,0.11615,0.207566,0.102599,0.11615
2023,889707477,B_0,0.0,0.0,0.0984949,0.0
2024,700625890,B_0,0.0,0.0,0.0945551,0.0
2025,900196665,B_0,0.0,0.231639,0.100039,0.0
2026,158099258,B_0,0.11162,0.214116,0.0998008,0.11162
2027,994119039,B_0,0.110507,0.103609,0.0958088,0.110507
2028,471933248,B_0,0.0,0.0976508,0.0958825,0.0
2029,673264488,B_0,0.0976508,0.0,0.0920472,0.0976508
2030,551819118,B_0,0.0,0.149502,0.0943454,0.0
2031,114307133,B_0,0.10182,0.0476811,0.0905716,0.10182
2032,955999240,B_0,0.0,0.319461,0.0997271,0.0
2033,765627481,B_0,0.1157,0.358666,0.101934,0.1157
2034,239214911,B_0,0.119868,0.238799,0.0978569,0.119868
2035,434308052,B_0,0.0,0.13162,0.0992074,0.0
2036,771351233,B_0,0.105788,0.0945261,0.0979869,0.105788
2037,707620147,B_0,0.0945261,0.151789,0.100139,0.0945261
2038,943854942,B_0,0.107728,0.0440603,0.0961334,0.107728
2039,433730473,B_0,0.0440603,0.101499,0.096348,0.0440603
2040,16540734,B_0,0.0,0.0,0.0924941,0.0
2041,22381378,B_0,0.0,0.190346,0.0964082,0.0
2042,419319138,B_0,0.105925,0.21404,0.0977366,0.105925
2043,617965009,B_0,0.108439,0.105601,0.0938272,0.108439
2044,969447784,B_0,0.0,0.0,0.0900741,0.0
2045,714452205,B_0,0.0,0.363945,0.101029,0.0
2046,935246584,B_0,0.0,0.0214904,0.0978474,0.0
2047,568723668,B_0,0.0214904,0.0815985,0.0971974,0.0214904
2048,515326685,B_0,0.0815985,0.123246,0.0982394,0.0815985
2049,646236143,B_0,0.104402,0.0188447,0.0943098,0.104402
2050,385758347,B_0,0.0188447,0.0,0.0905374,0.0188447
2051,742742087,B_0,0.0,0.0,0.0869159,0.0
2052,232537726,B_0,0.0,0.39638,0.0992945,0.0
2053,974948221,B_0,0.119113,0.277267,0.0953227,0.119113
2054,102372317,B_0,0.0,0.0250916,0.0925135,0.0
2055,453200566,B_0,0.0250916,0.157939,0.0951305,0.0250916
2056,868082892,B_0,0.103027,0.0549116,0.0913253,0.103027
2057,226162545,B_0,0.0549116,0.0,0.0876723,0.0549116
2058,636368869,B_0,0.0,0.12056,0.0889878,0.0
2059,179776414,B_0,0.0950158,0.197288,0.092298,0.0950158
2060,849255067,B_0,0.102162,0.0951255,0.0886061,0.102162
2061,695761714,B_0,0.0933624,0.140919,0.0906281,0.0933624
2062,542930879,B_0,0.0,0.0200867,0.0878064,0.0
2063,862525122,B_0,0.0200867,0.213069,0.0928169,0.0200867
2064,18113560,B_0,0.10347,0.109599,0.0891043,0.10347
2065,730647642,B_0,0.0945842,0.386422,0.100396,0.0945842
2066,289213322,B_0,0.0,0.0,0.0963805,0.0
2067,579106939,B_0,0.0,0.422768,0.109436,0.0
2068,472802332,B_0,0.130574,0.292194,0.105059,0.130574
2069,287154452,B_0,0.0,0.266387,0.111512,0.0
2070,36702842,B_0,0.124831,0.205962,0.109628,0.124831
2071,103518373,B_0,0.119926,0.304049,0.113963,0.119926
2072,604053848,B_0,0.0,0.0,0.109404,0.0
2073,122248663,B_0,0.0,0.312317,0.117521,0.0
2074,705444108,B_0,0.133137,0.287985,0.117172,0.133137
2075,819027401,B_0,0.0,0.0,0.112485,0.0
2076,527008927,B_0,0.0,0.59096,0.131624,0.0
2077,940470191,B_0,0.161172,0.429788,0.126359,0.161172
2078,600721642,B_0,0.0,0.122714,0.126214,0.0
2079,86001638,B_0,0.122714,0.0,0.121165,0.122714
2080,294500229,B_0,0.0,0.563803,0.138871,0.0
2081,852928484,B_0,0.0,0.0,0.133316,0.0
2082,193790622,B_0,0.0,0.0,0.127983,0.0
2083,796741542,B_0,0.0,0.0,0.122864,0.0
2084,405444119,B_0,0.0,0.470868,0.136784,0.0
2085,247062196,B_0,0.160327,0.310541,0.131313,0.160327
2086,825465308,B_0,0.14684,0.163701,0.12606,0.14684
2087,153793589,B_0,0.0,0.171822,0.127891,0.0
2088,465438920,B_0,0.136482,0.0353402,0.122775,0.136482
2089,762799994,B_0,0.0353402,0.0999613,0.121862,0.0353402
2090,545238127,B_0,0.0,0.0562866,0.119239,0.0
2091,17289831,B_0,0.0562866,0.0,0.11447,0.0562866
2092,816370817,B_0,0.0,0.0,0.109891,0.0
2093,76045104,B_0,0.0,0.00831505,0.105828,0.0
2094,942374896,B_0,0.0,0.201042,0.109637,0.0
2095,98966680,B_0,0.119689,0.0969737,0.105876,0.119689
2096,507288473,B_0,0.0969737,0.0472602,0.103531,0.0969737
2097,799201588,B_0,0.0472602,0.0,0.09939,0.0472602
2098,398870415,B_0,0.0,0.185851,0.102848,0.0
2099,168717917,B_0,0.112141,0.291575,0.107449,0.112141
2100,510241059,B_0,0.122028,0.169547,0.103151,0.122028
2101,175536614,B_0,0.0,0.0400223,0.100626,0.0
2102,212630840,B_0,0.0400223,0.0,0.0966009,0.0400223
2103,995416057,B_0,0.0,0.144517,0.0985176,0.0
2104,557688162,B_0,0.105743,0.226442,0.102084,0.105743
2105,503882900,B_0,0.113406,0.113036,0.0980003,0.113406
2106,651906358,B_0,0.0,0.0701661,0.0968869,0.0
2107,34247352,B_0,0.0701661,0.0,0.0930114,0.0701661
2108,810130899,B_0,0.0,0.406713,0.10556,0.0
2109,109570066,B_0,0.125895,0.280818,0.101337,0.125895
2110,444731332,B_0,0.0,0.25171,0.107352,0.0
2111,50862644,B_0,0.119938,0.220231,0.106596,0.119938
2112,888385530,B_0,0.0,0.0,0.102332,0.0
2113,113015809,B_0,0.0,0.0,0.0982392,0.0
2114,788540822,B_0,0.0,0.0761,0.0973536,0.0
2115,998863196,B_0,0.0761,0.385583,0.108883,0.0761
2116,23334202,B_0,0.0,0.0,0.104527,0.0
2117,755950956,B_0,0.0,0.0665265,0.103007,0.0
2118,379372139,B_0,0.0665265,0.213727,0.107436,0.0665265
2119,146992035,B_0,0.118123,0.0956041,0.103139,0.118123
2120,308092742,B_0,0.0,0.0570086,0.101294,0.0
2121,863013966,B_0,0.0570086,0.0,0.0972418,0.0570086
2122,504075371,B_0,0.0,0.0947124,0.0971406,0.0
2123,90875478,B_0,0.0,0.0,0.093255,0.0
2124,275920677,B_0,0.0,0.0377072,0.0910331,0.0
2125,390930089,B_0,0.0377072,0.237532,0.0968931,0.0377072
2126,885108556,B_0,0.10877,0.128762,0.0930173,0.10877
2127,740523512,B_0,0.0,0.0,0.0892966,0.0
2128,410006504,B_0,0.0,0.301537,0.0977862,0.0
2129,158537344,B_0,0.112863,0.496106,0.106172,0.112863
2130,778187132,B_0,0.130977,0.365128,0.101925,0.130977
2131,172625475,B_0,0.0,0.0,0.0978482,0.0
2132,783111289,B_0,0.0,0.321255,0.106784,0.0
2133,157310779,B_0,0.122847,0.198408,0.102513,0.122847
2134,146360551,B_0,0.112433,0.549705,0.116962,0.112433
2135,712039217,B_0,0.0,0.0,0.112283,0.0
2136,326713866,B_0,0.0,0.0,0.107792,0.0
2137,629366285,B_0,0.0,0.479484,0.12266,0.0
2138,910247574,B_0,0.0,0.0,0.117753,0.0
2139,995859543,B_0,0.0,0.0,0.113043,0.0
2140,852242604,B_0,0.0,0.110051,0.112923,0.0
2141,412049542,B_0,0.110051,0.0,0.108407,0.110051
2142,409387997,B_0,0.0,0.0,0.10407,0.0
2143,981684807,B_0,0.0,0.243109,0.109632,0.0
2144,417274801,B_0,0.121787,0.152106,0.106478,0.121787
2145,719848147,B_0,0.0,0.0,0.102219,0.0
2146,524916162,B_0,0.0,0.0,0.09813,0.0
2147,493733042,B_0,0.0,0.130197,0.0994127,0.0
2148,32750144,B_0,0.0,0.124026,0.100397,0.0
2149,8081552,B_0,0.106599,0.0174274,0.0963813,0.106599
2150,256096603,B_0,0.0,0.0,0.0925261,0.0
2151,154864928,B_0,0.0,0.0816306,0.0920903,0.0
2152,562127766,B_0,0.0816306,0.0,0.0884067,0.0816306
2153,768013573,B_0,0.0,0.0314956,0.0861302,0.0
2154,649796091,B_0,0.0,0.0233772,0.0836201,0.0
2155,997729624,B_0,0.0233772,0.0721821,0.0831626,0.0233772
2156,992310571,B_0,0.0,0.0,0.0798361,0.0
2157,891355062,B_0,0.0,0.534495,0.0980224,0.0
2158,551068208,B_0,0.124747,0.409747,0.0941015,0.124747
2159,285723415,B_0,0.0,0.105802,0.0945695,0.0
2160,370013795,B_0,0.0998596,0.155998,0.096789,0.0998596
2161,577814853,B_0,0.104589,0.064744,0.0934508,0.104589
2162,526391239,B_0,0.0,0.0,0.0897128,0.0
2163,840076080,B_0,0.0,0.0283059,0.0872565,0.0
2164,19958277,B_0,0.0,0.0,0.0837662,0.0
2165,642748295,B_0,0.0,0.215356,0.0890298,0.0
2166,316881673,B_0,0.0,0.0,0.0854686,0.0
2167,578260233,B_0,0.0,0.0,0.0820499,0.0
2168,507367842,B_0,0.0,0.450335,0.0967813,0.0
2169,969831565,B_0,0.0,0.0,0.0929101,0.0
2170,381949494,B_0,0.0,0.240974,0.0988326,0.0
2171,754482452,B_0,0.110881,0.130093,0.0948793,0.110881
2172,126547925,B_0,0.0,0.0,0.0910841,0.0
2173,178439794,B_0,0.0,0.595542,0.111262,0.0
2174,374571589,B_0,0.14104,0.454503,0.106812,0.14104
2175,939814931,B_0,0.0,0.0,0.102539,0.0
2176,385143625,B_0,0.0,0.196432,0.106295,0.0
2177,540536213,B_0,0.116117,0.349707,0.112819,0.116117
2178,5802224,B_0,0.0,0.0,0.108306,0.0
2179,139199476,B_0,0.0,0.147742,0.109884,0.0
2180,268810552,B_0,0.0,0.167652,0.112194,0.0
2181,663295432,B_0,0.120577,0.0470749,0.107707,0.120577
2182,582612048,B_0,0.0,0.0,0.103398,0.0
2183,699923636,B_0,0.0,0.174394,0.106238,0.0
2184,764571657,B_0,0.0,0.0,0.101989,0.0
2185,90841486,B_0,0.0,0.157692,0.104217,0.0
2186,398058304,B_0,0.112101,0.0455904,0.100048,0.112101
2187,367745979,B_0,0.0,0.298099,0.10797,0.0
2188,533195740,B_0,0.122875,0.175224,0.103651,0.122875
2189,177284252,B_0,0.112413,0.126066,0.102035,0.112413
2190,610614089,B_0,0.0,0.0457848,0.0997854,0.0
2191,349917908,B_0,0.0457848,0.0,0.095794,0.0457848
2192,279267435,B_0,0.0,0.0,0.0919623,0.0
2193,973309674,B_0,0.0,0.287655,0.09979,0.0
2194,540290531,B_0,0.114173,0.289997,0.100459,0.114173
2195,366489475,B_0,0.0,0.0,0.0964406,0.0
2196,116862748,B_0,0.0,0.288092,0.104107,0.0
2197,635435526,B_0,0.118511,0.367736,0.107869,0.118511
2198,153357976,B_0,0.0,0.0,0.103554,0.0
2199,617869627,B_0,0.0,0.246387,0.109267,0.0
2200,129538069,B_0,0.0,0.0,0.104897,0.0
2201,259754346,B_0,0.0,0.140561,0.106323,0.0
2202,710504892,B_0,0.0,0.0,0.10207,0.0
2203,654937985,B_0,0.0,0.0,0.0979874,0.0
2204,296973408,B_0,0.0,0.465345,0.112682,0.0
2205,233852251,B_0,0.135949,0.329396,0.108174,0.135949
2206,177689851,B_0,0.0,0.0947661,0.107638,0.0
2207,782130706,B_0,0.0947661,0.0,0.103333,0.0947661
2208,616628457,B_0,0.0,0.449124,0.117164,0.0
2209,648381005,B_0,0.0,0.0,0.112478,0.0
2210,544107574,B_0,0.0,0.209511,0.116359,0.0
2211,205448884,B_0,0.126835,0.122394,0.113293,0.126835
2212,199814760,B_0,0.0,0.0,0.108762,0.0
2213,748228421,B_0,0.0,0.549054,0.126373,0.0
2214,347277849,B_0,0.153826,0.395228,0.121318,0.153826
2215,72000610,B_0,0.0,0.484815,0.135858,0.0
2216,503431635,B_0,0.160099,0.324716,0.130424,0.160099
2217,586654159,B_0,0.14666,0.380741,0.133314,0.14666
2218,249709360,B_0,0.0,0.0,0.127982,0.0
2219,98368979,B_0,0.0,0.157181,0.12915,0.0
2220,224876073,B_0,0.137009,0.0201727,0.123984,0.137009
2221,966733864,B_0,0.0201727,0.084327,0.122397,0.0201727
2222,390861863,B_0,0.0,0.0,0.117502,0.0
2223,179869989,B_0,0.0,0.0,0.112802,0.0
2224,855765789,B_0,0.0,0.254144,0.118455,0.0
2225,146045709,B_0,0.131162,0.169231,0.115567,0.131162
2226,136465980,B_0,0.0,0.0,0.110944,0.0
2227,997260375,B_0,0.0,0.115153,0.111113,0.0
2228,101275358,B_0,0.115153,0.0397043,0.108256,0.115153
2229,699737699,B_0,0.0397043,0.0,0.103926,0.0397043
2230,442176292,B_0,0.0,0.0569962,0.102049,0.0
2231,363614487,B_0,0.0569962,0.196345,0.105821,0.0569962
2232,346817599,B_0,0.0,0.0,0.101588,0.0
2233,535444345,B_0,0.0,0.21685,0.106198,0.0
2234,215338940,B_0,0.0,0.0,0.10195,0.0
2235,892635900,B_0,0.0,0.164508,0.104453,0.0
2236,609194484,B_0,0.0,0.144426,0.106052,0.0
2237,602825318,B_0,0.113273,0.0821545,0.10385,0.113273
2238,276970751,B_0,0.0,0.0,0.0996957,0.0
2239,450826275,B_0,0.0,0.0511685,0.0977546,0.0
2240,628535281,B_0,0.0511685,0.0,0.0938444,0.0511685
2241,38042884,B_0,0.0,0.205545,0.0983124,0.0
2242,274767236,B_0,0.0,0.0,0.0943799,0.0
2243,441060290,B_0,0.0,0.152855,0.0967189,0.0
2244,715616893,B_0,0.104362,0.0484933,0.0928502,0.104362
2245,377535752,B_0,0.0,0.276293,0.100188,0.0
2246,142867168,B_0,0.114003,0.16229,0.0961804,0.114003
2247,999805580,B_0,0.104295,0.0579956,0.0923332,0.104295
2248,78243413,B_0,0.0579956,0.565017,0.111241,0.0579956
2249,242741751,B_0,0.0,0.0,0.106791,0.0
2250,903903088,B_0,0.0,0.55365,0.124665,0.0
2251,919003025,B_0,0.0,0.0203778,0.120494,0.0
2252,440019757,B_0,0.0203778,0.0115993,0.116138,0.0203778
2253,60964644,B_0,0.0115993,0.1838,0.118845,0.0115993
2254,982247510,B_0,0.0,0.0,0.114091,0.0
2255,554589652,B_0,0.0,0.569804,0.132319,0.0
2256,389858774,B_0,0.0,0.0,0.127026,0.0
2257,561251614,B_0,0.0,0.0,0.121945,0.0
2258,28332579,B_0,0.0,0.0,0.117068,0.0
2259,978597055,B_0,0.0,0.554564,0.134567,0.0
2260,148762925,B_0,0.0,0.0,0.129185,0.0
2261,933469595,B_0,0.0,0.0,0.124017,0.0
2262,762347960,B_0,0.0,0.0,0.119057,0.0
2263,797261356,B_0,0.0,0.717799,0.143006,0.0
2264,244149392,B_0,0.178896,0.538903,0.137286,0.178896
2265,76445628,B_0,0.0,0.0401441,0.1334,0.0
2266,306510309,B_0,0.0401441,0.0,0.128064,0.0401441
2267,322571570,B_0,0.0,0.214704,0.13153,0.0
2268,488042539,B_0,0.0,0.0805684,0.129492,0.0
2269,180060890,B_0,0.0805684,0.20505,0.132514,0.0805684
2270,774781093,B_0,0.142766,0.0622834,0.127213,0.142766
2271,469584490,B_0,0.0622834,0.405923,0.138362,0.0622834
2272,616463844,B_0,0.0,0.0,0.132827,0.0
2273,907188696,B_0,0.0,0.114153,0.13208,0.0
2274,223852659,B_0,0.0,0.0,0.126797,0.0
2275,201794649,B_0,0.0,0.1443,0.127497,0.0
2276,576381922,B_0,0.134712,0.00958777,0.122397,0.134712
2277,630121904,B_0,0.0,0.34225,0.131191,0.0
2278,175332011,B_0,0.148304,0.193946,0.125944,0.148304
2279,85359099,B_0,0.135641,0.0583051,0.120906,0.135641
2280,37597632,B_0,0.0,0.262363,0.126564,0.0
