step_no,step_id,cf_id,liquidity,price,equity,debt,profit,production,sales,queue,expected_demand,intresses,labour_demand,lmbda,loans,staff,first_step,capital,capital_avg,invested,planned_production,planned_investment,wage_bill,investment_cost,capital_book,desired_capital
31,88175689,C_0,47.1542,5.68701,113.184,12.3013,-8.49134,5.0,0.634049,0.0,4.68639,0.303119,0.0,0.0581611,"[{""amount"": 1.8395702279444581, ""rate"": 0.023407254804442168}, {""amount"": 1.2965488898376978, ""rate"": 0.023407254804442168}, {""amount"": 2.991195303453205, ""rate"": 0.023407254804442168}, {""amount"": 3.480919549656057, ""rate"": 0.023407254804442168}, {""amount"": 1.0559516327100484, ""rate"": 0.023407254804442168}, {""amount"": 1.1651617222919965, ""rate"": 0.023407254804442168}, {""amount"": 0.47192385266854153, ""rate"": 0.023457484196215368}]","[""W_252"", ""W_2079"", ""W_2660"", ""W_2022"", ""W_44"", ""W_1183"", ""W_1845"", ""W_2947"", ""W_1589"", ""W_1693""]",0,30.0043,18.8617,0.0,4.68639,0.0,10.0,0.0,78.3309,22.1902,0.464393
32,742367569,C_0,50.584,5.46711,117.758,11.6862,4.33901,1.5,1.5,1.88972,1.03928,0.287963,0.0,0.0573716,"[{""amount"": 1.7475917165472352, ""rate"": 0.023407254804442168}, {""amount"": 1.231721445345813, ""rate"": 0.023407254804442168}, {""amount"": 2.8416355382805447, ""rate"": 0.023407254804442168}, {""amount"": 3.3068735721732545, ""rate"": 0.023407254804442168}, {""amount"": 1.003154051074546, ""rate"": 0.023407254804442168}, {""amount"": 1.1069036361773967, ""rate"": 0.023407254804442168}, {""amount"": 0.4483276600351145, ""rate"": 0.023457484196215368}]","[""W_252"", ""W_2079"", ""W_44""]",0,29.9142,16.9383,0.0,1.03928,0.0,3.0,0.0,77.9921,19.9275,0.104017
33,657089715,C_0,43.7261,5.99446,110.216,11.1019,-7.14365,3.0,0.0,0.0,3.15468,0.273565,0.309355,0.0540777,"[{""amount"": 1.6602121307198734, ""rate"": 0.023407254804442168}, {""amount"": 1.1701353730785222, ""rate"": 0.023407254804442168}, {""amount"": 2.6995537613665173, ""rate"": 0.023407254804442168}, {""amount"": 3.141529893564592, ""rate"": 0.023407254804442168}, {""amount"": 0.9529963485208187, ""rate"": 0.023407254804442168}, {""amount"": 1.0515584543685268, ""rate"": 0.023407254804442168}, {""amount"": 0.42591127703335874, ""rate"": 0.023457484196215368}]","[""W_252"", ""W_2079"", ""W_44"", ""W_890"", ""W_2980"", ""W_2070""]",0,29.734,13.5588,0.0,3.15468,0.0,6.0,0.0,77.5922,15.9516,0.316689
34,650039941,C_0,44.5263,5.66746,111.387,10.5468,1.09287,0.5,0.5,0.52264,0.315468,0.259886,0.0,0.05295,"[{""amount"": 1.5772015241838797, ""rate"": 0.023407254804442168}, {""amount"": 1.1116286044245962, ""rate"": 0.023407254804442168}, {""amount"": 2.5645760732981913, ""rate"": 0.023407254804442168}, {""amount"": 2.9844533988863624, ""rate"": 0.023407254804442168}, {""amount"": 0.9989805316501005, ""rate"": 0.023407254804442168}, {""amount"": 1.3099622442764687, ""rate"": 0.02342276945096255}]","[""W_890""]",0,29.704,11.2839,0.0,0.315468,0.0,1.0,0.0,77.1893,13.2752,0.0318608
35,966507388,C_0,45.4138,5.66746,112.106,10.0195,0.860112,0.5,0.5,0.584357,0.951922,0.246892,0.903845,0.0502081,"[{""amount"": 1.4983414479746857, ""rate"": 0.023407254804442168}, {""amount"": 1.0560471742033664, ""rate"": 0.023407254804442168}, {""amount"": 2.4363472696332815, ""rate"": 0.023407254804442168}, {""amount"": 2.835230728942044, ""rate"": 0.023407254804442168}, {""amount"": 1.2444641320626453, ""rate"": 0.02342276945096255}, {""amount"": 0.9490315050675955, ""rate"": 0.023407254804442168}]","[""W_890""]",0,29.674,7.17746,0.0,0.951922,0.0,1.0,0.0,76.54,8.44407,0.0962371
36,1878273,C_0,47.708,5.66746,115.278,9.51849,3.18843,1.0,1.0,0.52862,1.07111,0.234547,0.142226,0.0471565,"[{""amount"": 1.4234243755759515, ""rate"": 0.023407254804442168}, {""amount"": 1.003244815493198, ""rate"": 0.023407254804442168}, {""amount"": 2.3145299061516176, ""rate"": 0.023407254804442168}, {""amount"": 2.693469192494942, ""rate"": 0.023407254804442168}, {""amount"": 1.182240925459513, ""rate"": 0.02342276945096255}, {""amount"": 0.9015799298142158, ""rate"": 0.023407254804442168}]","[""W_890"", ""W_2208""]",0,29.6139,5.21689,0.0,1.07111,0.0,2.0,0.0,76.4506,6.13752,0.108397
37,464149325,C_0,50.0878,5.66746,117.74,9.04256,2.94471,1.0,1.0,0.0,1.48287,0.22282,0.965738,0.0442696,"[{""amount"": 1.3522531567971539, ""rate"": 0.023407254804442168}, {""amount"": 0.9530825747185382, ""rate"": 0.023407254804442168}, {""amount"": 2.198803410844037, ""rate"": 0.023407254804442168}, {""amount"": 2.558795732870195, ""rate"": 0.023407254804442168}, {""amount"": 1.1231288791865373, ""rate"": 0.02342276945096255}, {""amount"": 0.856500933323505, ""rate"": 0.023407254804442168}]","[""W_890"", ""W_2208""]",0,29.5539,4.90367,0.0,1.48287,0.0,2.0,0.0,76.1053,5.76902,0.150371
38,500694462,C_0,48.8909,5.93753,116.264,8.59044,-1.04163,1.0,0.247055,0.0,1.04829,0.211679,0.0965738,0.0415269,"[{""amount"": 1.2846404989572962, ""rate"": 0.023407254804442168}, {""amount"": 2.0888632403018352, ""rate"": 0.023407254804442168}, {""amount"": 2.430855946226685, ""rate"": 0.023407254804442168}, {""amount"": 1.0669724352272103, ""rate"": 0.02342276945096255}, {""amount"": 1.719104332639941, ""rate"": 0.023407254804442168}]","[""W_890"", ""W_2208""]",0,29.4938,3.95334,0.0,1.04829,0.0,2.0,0.0,75.9632,4.65098,0.106518
39,548489785,C_0,49.6859,5.45846,117.859,8.16091,1.51782,0.5,0.5,2.94565,0.327178,0.201095,0.0,0.0397148,"[{""amount"": 1.2204084740094314, ""rate"": 0.023407254804442168}, {""amount"": 1.9844200782867434, ""rate"": 0.023407254804442168}, {""amount"": 2.309313148915351, ""rate"": 0.023407254804442168}, {""amount"": 1.0136238134658497, ""rate"": 0.02342276945096255}, {""amount"": 1.6331491160079439, ""rate"": 0.023407254804442168}]","[""W_2208""]",0,29.4638,3.47817,0.0,0.327178,0.0,1.0,0.0,76.0303,4.09196,0.0333126
40,74622937,C_0,44.5934,5.79004,112.503,7.75287,-5.51836,3.0,0.260198,0.0,3.1338,0.19104,0.267609,0.0375281,"[{""amount"": 1.1593880503089598, ""rate"": 0.023407254804442168}, {""amount"": 1.8851990743724063, ""rate"": 0.023407254804442168}, {""amount"": 2.1938474914695836, ""rate"": 0.023407254804442168}, {""amount"": 0.9629426227925573, ""rate"": 0.02342276945096255}, {""amount"": 1.5514916602075466, ""rate"": 0.023407254804442168}]","[""W_2208"", ""W_775"", ""W_2157"", ""W_577"", ""W_2854"", ""W_1445""]",0,29.2836,6.91274,0.0,3.1338,0.0,6.0,0.0,75.662,8.13263,0.319403
41,678201981,C_0,46.7466,5.75078,115.567,7.36523,2.90861,1.0,0.922315,0.0,0.547559,0.181488,0.0,0.0366139,"[{""amount"": 1.1014186477935117, ""rate"": 0.023407254804442168}, {""amount"": 1.790939120653786, ""rate"": 0.023407254804442168}, {""amount"": 2.0841551168961043, ""rate"": 0.023407254804442168}, {""amount"": 1.4739170771971692, ""rate"": 0.023407254804442168}, {""amount"": 0.9147954916529294, ""rate"": 0.023422769450962548}]","[""W_775"", ""W_2157""]",0,29.2235,7.96087,0.0,0.547559,0.0,2.0,0.0,75.6034,9.36573,0.0561516
42,584357771,C_0,49.0097,5.41185,118.181,6.99696,3.04018,1.0,1.0,1.48398,0.884839,0.172414,-0.230322,0.0343487,"[{""amount"": 1.046347715403836, ""rate"": 0.023407254804442168}, {""amount"": 1.7013921646210965, ""rate"": 0.023407254804442168}, {""amount"": 1.9799473610512992, ""rate"": 0.023407254804442168}, {""amount"": 1.4002212233373108, ""rate"": 0.023407254804442168}, {""amount"": 0.869055717070283, ""rate"": 0.023422769450962548}]","[""W_775"", ""W_2157""]",0,29.1635,5.48194,0.0,0.884839,0.0,2.0,0.0,75.5598,6.44934,0.0909259
43,890582039,C_0,51.8817,5.57381,121.143,6.64712,3.25956,2.0,1.44202,0.0,2.32407,0.163793,0.648136,0.032414,"[{""amount"": 0.9940303296336442, ""rate"": 0.023407254804442168}, {""amount"": 1.6163225563900416, ""rate"": 0.023407254804442168}, {""amount"": 1.8809499929987343, ""rate"": 0.023407254804442168}, {""amount"": 1.3302101621704452, ""rate"": 0.023407254804442168}, {""amount"": 0.8256029312167688, ""rate"": 0.023422769450962548}]","[""W_775"", ""W_2157"", ""W_2005"", ""W_2336""]",0,29.0433,6.47067,0.0,2.32407,0.0,4.0,0.0,75.2569,7.61256,0.239313
44,975706029,C_0,47.8256,6.11276,116.705,6.31476,-4.09921,2.0,0.0706484,0.0,1.53022,0.155604,-0.939552,0.0305262,"[{""amount"": 1.5355064285705395, ""rate"": 0.023407254804442168}, {""amount"": 1.7869024933487976, ""rate"": 0.023407254804442168}, {""amount"": 1.263699654061923, ""rate"": 0.023407254804442168}, {""amount"": 1.7286515978078922, ""rate"": 0.023414294100722145}]","[""W_775"", ""W_2157"", ""W_2005"", ""W_2336""]",0,28.9232,6.23834,0.0,1.53022,0.0,4.0,0.0,75.1937,7.33922,0.158221
45,202527769,C_0,48.8002,5.69261,118.824,5.99902,2.04059,0.5,0.5,0.100741,0.216606,0.147823,0.0,0.0296968,"[{""amount"": 1.4587311071420126, ""rate"": 0.023407254804442168}, {""amount"": 1.6975573686813576, ""rate"": 0.023407254804442168}, {""amount"": 1.2005146713588268, ""rate"": 0.023407254804442168}, {""amount"": 1.6422190179174976, ""rate"": 0.023414294100722145}]","[""W_775""]",0,28.8932,6.12217,0.0,0.216606,0.0,1.0,0.0,75.6144,7.20256,0.0224895
46,29207027,C_0,47.7429,6.22983,118.03,5.69907,-0.464473,0.5,0.0614805,0.0,0.562328,0.140432,0.124656,0.0280534,"[{""amount"": 1.385794551784912, ""rate"": 0.023407254804442168}, {""amount"": 1.6126795002472898, ""rate"": 0.023407254804442168}, {""amount"": 1.1404889377908856, ""rate"": 0.023407254804442168}, {""amount"": 1.5601080670216227, ""rate"": 0.023414294100722145}]","[""W_775""]",0,28.8632,3.9631,0.0,0.562328,0.0,1.0,0.0,75.9864,4.66247,0.0584453
47,26575286,C_0,46.3245,5.95339,117.539,5.41412,-0.570989,0.5,0.0,0.0,0.111565,0.133411,-0.77687,0.0267717,"[{""amount"": 1.3165048241956663, ""rate"": 0.023407254804442168}, {""amount"": 1.5320455252349252, ""rate"": 0.023407254804442168}, {""amount"": 1.0834644909013413, ""rate"": 0.023407254804442168}, {""amount"": 1.4821026636705417, ""rate"": 0.023414294100722145}]","[""W_775""]",0,28.8331,2.7323,0.0,0.111565,0.0,1.0,0.0,76.6286,3.21447,0.0116076
48,869934920,C_0,47.384,5.71983,119.634,5.14341,2.01464,0.5,0.5,0.64425,0.0111565,0.12674,-0.977687,0.0256039,"[{""amount"": 1.250679582985883, ""rate"": 0.023407254804442168}, {""amount"": 1.455443248973179, ""rate"": 0.023407254804442168}, {""amount"": 1.0292912663562743, ""rate"": 0.023407254804442168}, {""amount"": 1.4079975304870145, ""rate"": 0.023414294100722145}]","[""W_775""]",0,28.8031,2.1169,0.0,0.0111565,0.0,1.0,0.0,76.9904,2.49047,0.00116196
49,473576376,C_0,45.8072,6.17587,118.117,4.88624,-1.27519,1.0,0.129647,0.0,1.03094,0.120403,0.0618811,0.0242073,"[{""amount"": 1.1881456038365887, ""rate"": 0.023407254804442168}, {""amount"": 1.38267108652452, ""rate"": 0.023407254804442168}, {""amount"": 0.9778267030384606, ""rate"": 0.023407254804442168}, {""amount"": 1.3375976539626637, ""rate"": 0.023414294100722145}]","[""W_775"", ""W_2944""]",0,28.743,2.77654,0.0,1.03094,0.0,2.0,0.0,77.1962,3.26652,0.107486
50,689181861,C_0,46.7525,5.60896,120.701,4.64193,2.50225,0.5,0.5,0.543732,0.219777,0.114383,0.0,0.0232003,"[{""amount"": 1.1287383236447592, ""rate"": 0.023407254804442168}, {""amount"": 1.313537532198294, ""rate"": 0.023407254804442168}, {""amount"": 1.2707177712645306, ""rate"": 0.023414294100722145}, {""amount"": 0.9289353678865376, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.713,2.88977,0.0,0.219777,0.0,1.0,0.0,78.09,3.39973,0.0229617
51,696978113,C_0,45.4117,6.06192,119.927,4.40983,-0.355942,0.5,0.0,0.0,0.961337,0.108664,0.922674,0.0219873,"[{""amount"": 1.0723014074625212, ""rate"": 0.023407254804442168}, {""amount"": 1.2478606555883793, ""rate"": 0.023407254804442168}, {""amount"": 1.207181882701304, ""rate"": 0.023414294100722145}, {""amount"": 0.8824885994922107, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.683,3.01205,0.0,0.961337,0.0,1.0,0.0,78.9254,3.54359,0.100543
52,541166213,C_0,44.1005,5.97881,119.34,4.18934,-0.670459,0.5,0.00209541,0.0,0.0961337,0.103231,-0.807733,0.0210635,"[{""amount"": 1.0186863370893953, ""rate"": 0.023407254804442168}, {""amount"": 1.1854676228089605, ""rate"": 0.023407254804442168}, {""amount"": 1.146822788566239, ""rate"": 0.023414294100722145}, {""amount"": 0.8383641695176002, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.653,2.25678,0.0,0.0961337,0.0,1.0,0.0,79.4289,2.65503,0.0100648
53,331166318,C_0,45.1563,5.64174,121.712,3.97987,2.28787,0.5,0.5,0.335599,0.0114992,0.098069,-0.977002,0.0201761,"[{""amount"": 0.9677520202349255, ""rate"": 0.023407254804442168}, {""amount"": 1.1261942416685125, ""rate"": 0.023407254804442168}, {""amount"": 1.089481649137927, ""rate"": 0.023414294100722145}, {""amount"": 0.7964459610417202, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.6229,1.87914,0.0,0.0114992,0.0,1.0,0.0,80.0779,2.21075,0.00120519
54,465449204,C_0,44.5151,6.05802,121.19,3.78088,-0.148489,0.5,0.107462,0.0,0.753189,0.0931656,0.506377,0.019142,"[{""amount"": 1.0698845295850867, ""rate"": 0.023407254804442168}, {""amount"": 1.0350075666810308, ""rate"": 0.023414294100722145}, {""amount"": 1.6759880822128133, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.5929,2.19422,0.0,0.753189,0.0,1.0,0.0,80.4561,2.58144,0.0790216
55,461361887,C_0,44.4189,5.59576,121.358,3.59184,0.0829119,0.5,0.214072,0.0,0.172035,0.0885073,-0.65593,0.0182976,"[{""amount"": 1.0163903031058323, ""rate"": 0.023407254804442168}, {""amount"": 0.9832571883469793, ""rate"": 0.023414294100722145}, {""amount"": 1.5921886781021726, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.5629,1.84786,0.0,0.172035,0.0,1.0,0.0,80.5143,2.17396,0.0180682
56,775858225,C_0,43.1552,6.04869,120.429,3.41224,-0.997414,0.5,0.0,0.0,0.209868,0.0840819,-0.580264,0.0174379,"[{""amount"": 0.9655707879505407, ""rate"": 0.023407254804442168}, {""amount"": 0.9340943289296303, ""rate"": 0.023414294100722145}, {""amount"": 1.512579244197064, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.5328,1.67468,0.0,0.209868,0.0,1.0,0.0,80.6859,1.97021,0.0220648
57,487581454,C_0,41.9047,5.97384,119.359,3.24163,-1.1553,0.5,0.0,0.0,0.0209868,0.0798778,-0.958026,0.016667,"[{""amount"": 0.9172922485530137, ""rate"": 0.023407254804442168}, {""amount"": 0.8873896124831487, ""rate"": 0.023414294100722145}, {""amount"": 1.4369502819872109, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.5028,1.58809,0.0,0.0209868,0.0,1.0,0.0,80.6955,1.86834,0.0022088
58,207424140,C_0,40.6668,5.76541,118.208,3.07955,-1.23609,0.5,2.40708e-18,0.0,0.00209868,0.075884,-0.995803,0.0159776,"[{""amount"": 0.871427636125363, ""rate"": 0.023407254804442168}, {""amount"": 0.8430201318589913, ""rate"": 0.023414294100722145}, {""amount"": 1.3651027678878502, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.4728,1.5448,0.0,0.00209868,0.0,1.0,0.0,80.6203,1.81741,0.000221113
59,553763104,C_0,40.1169,5.54171,117.784,2.92557,-0.508503,0.5,0.122015,0.0,0.000209868,0.0720898,-0.99958,0.0153255,"[{""amount"": 0.8278562543190948, ""rate"": 0.023407254804442168}, {""amount"": 0.8008691252660417, ""rate"": 0.023414294100722145}, {""amount"": 1.2968476294934577, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.4427,1.52315,0.0,0.000209868,0.0,1.0,0.0,80.5928,1.79194,2.21346e-05
60,625070013,C_0,39.8727,5.63931,117.601,2.77929,-0.268112,0.5,0.172105,0.0,0.109835,0.0684853,-0.78033,0.0145906,"[{""amount"": 0.7864634416031401, ""rate"": 0.023407254804442168}, {""amount"": 0.7608256690027396, ""rate"": 0.023414294100722145}, {""amount"": 1.2320052480187849, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.4127,1.51233,0.0,0.109835,0.0,1.0,0.0,80.5077,1.77921,0.0115964
61,566243768,C_0,41.0795,5.55889,119.157,2.64033,1.47115,0.5,0.486616,0.0,0.165878,0.065061,-0.668244,0.0139428,"[{""amount"": 0.7471402695229831, ""rate"": 0.023407254804442168}, {""amount"": 0.7227843855526026, ""rate"": 0.023414294100722145}, {""amount"": 1.1704049856178456, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.3827,1.50691,0.0,0.165878,0.0,1.0,0.0,80.424,1.77284,0.017532
62,638652889,C_0,39.8856,5.72689,117.726,2.50831,-1.22261,0.5,0.0,0.0,0.454542,0.061808,-0.0909152,0.0131384,"[{""amount"": 0.7097832560468339, ""rate"": 0.023407254804442168}, {""amount"": 0.6866451662749725, ""rate"": 0.023414294100722145}, {""amount"": 1.1118847363369533, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.3527,1.50421,0.0,0.454542,0.0,1.0,0.0,80.3483,1.76966,0.0480924
63,509310320,C_0,41.0334,5.21531,119.189,2.3829,1.37873,0.5,0.5,0.291454,0.0454542,0.0587176,-0.909092,0.0125911,"[{""amount"": 0.6742940932444922, ""rate"": 0.023407254804442168}, {""amount"": 0.6523129079612239, ""rate"": 0.023414294100722145}, {""amount"": 1.0562904995201057, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.3226,1.50285,0.0,0.0454542,0.0,1.0,0.0,80.2632,1.76806,0.00481434
64,532636213,C_0,42.3036,5.49981,120.523,2.26375,1.52413,0.5,0.5,0.0,0.716854,0.0557817,0.433708,0.0118784,"[{""amount"": 0.6405793885822676, ""rate"": 0.023407254804442168}, {""amount"": 0.6196972625631627, ""rate"": 0.023414294100722145}, {""amount"": 1.0034759745441004, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.2926,1.9398,0.0,0.716854,0.0,1.0,0.0,80.1783,2.28211,0.0760069
65,839118019,C_0,41.1374,5.92565,119.082,2.15056,-1.22167,0.5,0.0,0.0,0.521685,0.0529926,0.0433708,0.0112166,"[{""amount"": 0.6085504191531542, ""rate"": 0.023407254804442168}, {""amount"": 0.5887123994350045, ""rate"": 0.023414294100722145}, {""amount"": 0.9533021758168954, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.2626,1.72065,0.0,0.521685,0.0,1.0,0.0,80.0947,2.02429,0.0553722
66,193591698,C_0,42.3737,5.3835,120.655,2.04304,1.48801,0.5,0.5,0.343833,0.0521685,0.050343,-0.895663,0.0107304,"[{""amount"": 0.5781228981954966, ""rate"": 0.023407254804442168}, {""amount"": 0.5592767794632543, ""rate"": 0.023414294100722145}, {""amount"": 0.9056370670260506, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.2325,1.61108,0.0,0.0521685,0.0,1.0,0.0,80.0264,1.89538,0.0055431
67,148035158,C_0,41.2237,5.90242,119.329,1.94088,-1.11337,0.5,0.0,0.0,0.764666,0.0478258,0.529332,0.0101274,"[{""amount"": 0.5492167532857217, ""rate"": 0.023407254804442168}, {""amount"": 0.5313129404900916, ""rate"": 0.023414294100722145}, {""amount"": 0.8603552136747481, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.2025,2.07255,0.0,0.764666,0.0,1.0,0.0,80.0461,2.4383,0.0813351
68,243813093,C_0,40.0812,5.72664,118.366,1.84384,-1.04825,0.5,1.9387e-17,0.0,0.0764666,0.0454345,-0.847067,0.00969426,"[{""amount"": 0.5217559156214356, ""rate"": 0.023407254804442168}, {""amount"": 0.504747293465587, ""rate"": 0.023414294100722145}, {""amount"": 0.8173374529910107, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.1725,1.78703,0.0,0.0764666,0.0,1.0,0.0,80.1287,2.10239,0.00814217
69,644108549,C_0,41.2706,5.39192,120.308,1.75165,1.85609,0.5,0.5,0.243286,0.00764666,0.0431628,-0.984707,0.0092966,"[{""amount"": 0.49566811984036385, ""rate"": 0.023407254804442168}, {""amount"": 0.47950992879230764, ""rate"": 0.023414294100722145}, {""amount"": 0.7764705803414601, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.1424,1.64426,0.0,0.00764666,0.0,1.0,0.0,80.4178,1.93443,0.000815085
70,506145664,C_0,42.2242,5.56609,121.395,1.66407,1.37236,0.5,0.423406,0.0,0.669722,0.0410047,0.339444,0.00882373,"[{""amount"": 0.4708847138483457, ""rate"": 0.023407254804442168}, {""amount"": 0.45553443235269225, ""rate"": 0.023414294100722145}, {""amount"": 0.7376470513243871, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.1124,1.93818,0.0,0.669722,0.0,1.0,0.0,80.5605,2.28021,0.0714642
71,835527335,C_0,42.1196,5.65259,121.229,1.58086,0.0216836,0.5,0.180782,0.0,0.448038,0.0389544,-0.103924,0.00834558,"[{""amount"": 0.44734047815592837, ""rate"": 0.023407254804442168}, {""amount"": 0.43275771073505764, ""rate"": 0.023414294100722145}, {""amount"": 0.7007646987581677, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.0824,1.71984,0.0,0.448038,0.0,1.0,0.0,80.6856,2.02334,0.04786
72,946224551,C_0,42.6309,5.48423,121.833,1.50182,0.522183,0.5,0.315769,0.0,0.207508,0.0370067,-0.584984,0.00795983,"[{""amount"": 0.42497345424813193, ""rate"": 0.023407254804442168}, {""amount"": 0.41111982519830476, ""rate"": 0.023414294100722145}, {""amount"": 0.6657264638202594, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.0524,1.61067,0.0,0.207508,0.0,1.0,0.0,80.5993,1.89491,0.0221899
73,513186507,C_0,41.5207,6.01566,120.616,1.42673,-1.19896,0.5,0.0,0.0,0.304943,0.0351564,-0.390114,0.00755223,"[{""amount"": 0.40372478153572533, ""rate"": 0.023407254804442168}, {""amount"": 0.3905638339383895, ""rate"": 0.023414294100722145}, {""amount"": 0.6324401406292464, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,28.0223,1.55609,0.0,0.304943,0.0,1.0,0.0,80.5218,1.83069,0.0326442
74,119594977,C_0,40.4159,5.98361,119.531,1.35539,-1.17095,0.5,0.0,0.0,0.0304943,0.0333986,-0.939011,0.00724134,"[{""amount"": 0.38353854245893904, ""rate"": 0.023407254804442168}, {""amount"": 0.37103564224147, ""rate"": 0.023414294100722145}, {""amount"": 0.600818133597784, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.9923,1.52879,0.0,0.0304943,0.0,1.0,0.0,80.4706,1.79858,0.00326791
75,196615503,C_0,39.5228,5.56405,118.619,1.28762,-0.997978,0.5,0.0370967,0.0,0.00304943,0.0317286,-0.993901,0.00690646,"[{""amount"": 0.3643616153359921, ""rate"": 0.023407254804442168}, {""amount"": 0.35248386012939653, ""rate"": 0.023414294100722145}, {""amount"": 0.5707772269178948, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.9623,1.51515,0.0,0.00304943,0.0,1.0,0.0,80.3842,1.78253,0.000327142
76,787209152,C_0,40.148,5.41436,119.353,1.22324,0.647158,0.5,0.341515,0.0,0.033692,0.0301422,-0.932616,0.00660253,"[{""amount"": 0.3461435345691925, ""rate"": 0.023407254804442168}, {""amount"": 0.3348596671229267, ""rate"": 0.023414294100722145}, {""amount"": 0.542238365572, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.9322,1.50832,0.0,0.033692,0.0,1.0,0.0,80.2988,1.7745,0.00361834
77,478445186,C_0,41.4679,5.42649,120.828,1.16208,1.51768,0.5,0.5,0.565017,0.310733,0.0286351,-0.378535,0.00626679,"[{""amount"": 0.3288363578407329, ""rate"": 0.023407254804442168}, {""amount"": 0.3181166837667804, ""rate"": 0.023414294100722145}, {""amount"": 0.5151264472934, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.9022,1.50491,0.0,0.310733,0.0,1.0,0.0,80.2182,1.77049,0.033407
78,405136299,C_0,41.8874,5.5188,120.992,1.10398,0.381197,0.5,0.286488,0.0,0.989588,0.0272033,0.979176,0.00593233,"[{""amount"": 0.31239453994869626, ""rate"": 0.023407254804442168}, {""amount"": 0.30221084957844135, ""rate"": 0.023414294100722145}, {""amount"": 0.48937012492872994, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.8722,2.35158,0.0,0.989588,0.0,1.0,0.0,80.1318,2.76657,0.106505
79,21901349,C_0,41.7741,5.66709,120.771,1.04878,-0.230627,0.5,0.170768,0.0,0.356798,0.0258432,-0.286403,0.00561282,"[{""amount"": 0.29677481295126146, ""rate"": 0.023407254804442168}, {""amount"": 0.2871003070995193, ""rate"": 0.023414294100722145}, {""amount"": 0.46490161868229346, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.8421,1.92654,0.0,0.356798,0.0,1.0,0.0,80.0456,2.26652,0.0384422
80,41112659,C_0,42.9961,5.1494,122.236,0.996338,1.37841,0.5,0.5,0.826458,0.189371,0.024551,-0.621258,0.00534975,"[{""amount"": 0.2819360723036984, ""rate"": 0.023407254804442168}, {""amount"": 0.2727452917445433, ""rate"": 0.023414294100722145}, {""amount"": 0.4416565377481788, ""rate"": 0.023407254804442168}]","[""W_2944""]",0,27.8121,1.71402,0.0,0.189371,0.0,1.0,0.0,79.9602,2.0165,0.0204252
81,446159856,C_0,44.1864,5.30417,123.251,0.946521,1.11839,1.0,0.65742,0.0,1.21275,0.0233235,0.425498,0.00507784,"[{""amount"": 0.2678392686885135, ""rate"": 0.023407254804442168}, {""amount"": 0.2591080271573162, ""rate"": 0.023414294100722145}, {""amount"": 0.4195737108607699, ""rate"": 0.023407254804442168}]","[""W_2944"", ""W_2166""]",0,27.7521,2.84869,0.0,1.21275,0.0,2.0,0.0,79.7876,3.3514,0.130946
82,635303308,C_0,42.191,5.41428,120.907,0.899195,-2.29342,1.0,0.0136791,0.0,0.712952,0.0221573,-0.574095,0.00482662,"[{""amount"": 0.2544473052540878, ""rate"": 0.023407254804442168}, {""amount"": 0.24615262579945038, ""rate"": 0.023414294100722145}, {""amount"": 0.3985950253177314, ""rate"": 0.023407254804442168}]","[""W_2944"", ""W_2166""]",0,27.692,2.92585,0.0,0.712952,0.0,2.0,0.0,79.6149,3.44217,0.0771474
